1,Palabra,Grupo,Entidad,Frecuencia,Porcentaje,Pareto,Polaridad,Negativa,Neutra,Positiva,Puntuacion,Critica,Molestia,Duda,Disgusto,Miedo,Alegria,Tristeza,Sorpresa,Confianza
17327,nlly,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17328,nlorena,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17329,nmanayay,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17330,nmaria,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17331,nmax,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17332,nmbre,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17333,nmiguel,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17334,nmilagros,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17335,nmonica,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17336,nnombres,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17337,nogueira,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17338,nolano,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17339,nolasco,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17340,nolden,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17341,nombe,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17342,nombred,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17343,nombrr,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17344,nomnbre,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17345,nomre,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17346,noris,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17347,norka,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17348,novoa,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17349,npaolo,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17350,nrita,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17351,nruben,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17352,nsandra,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17353,nsilva,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17354,ntorres,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17355,nvaldera,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17356,nvasquez,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17357,nvilla,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17358,nvinko,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17359,nvivian,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17360,nzubieta,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17361,oblitas,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17362,octavio,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17363,odrian,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17364,olazo,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17365,olguin,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17366,olivar,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17367,olivas,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17368,oliver,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17369,oliveros,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17370,olivia,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17371,olivo,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17372,oliza,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17373,olortegui,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17374,olortiga,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17375,orchard,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17376,ordinola,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17377,ordonez,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17378,orestes,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17379,orezzoli,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17380,orozco,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17381,ortelano,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17382,osores,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17383,otero,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17384,otilia,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17385,otoya,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17386,otto,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17387,ovalle,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17388,ovidio,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17389,oyos,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17390,pachas,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17391,paco,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17392,paez,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17393,pahuacho,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17394,palacin,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17395,palacio,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17396,palermo,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17397,palmabynmendicen,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17398,pamela,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17399,pariachi,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17400,pariona,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17401,parra,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17402,pascual,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17403,pati,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17404,paula,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17405,paulina,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17406,paulino,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17407,pedemonte,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17408,pedraza,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17409,penaloza,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17410,penalva,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17411,pepe,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17412,pereyra,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17413,peter,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17414,petronio,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17415,picardo,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17416,picchu,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17417,picciotti,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17418,pier,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17419,piere,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17420,pillco,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17421,pimi,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17422,plasencia,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17423,pnerez,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17424,polanco,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17425,poma,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17426,pool,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17427,pools,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17428,pradro,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17429,pretel,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17430,priale,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17431,prince,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17432,principe,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17433,priscilla,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17434,pumarayme,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17435,quesada,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17436,quevedo,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17437,quezada,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17438,quillatupa,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17439,quinchuya,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17440,quintanilla,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17441,quintero,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17442,quinto,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17443,quiroja,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17444,quispesivana,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17445,ramses,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17446,raymundo,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17447,reboran,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17448,reboranon,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17449,reich,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17450,reina,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17451,renatto,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17452,renso,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17453,retamozo,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17454,revilla,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17455,reynaga,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17456,reynaldo,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17457,reynoso,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17458,ricardi,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17459,rich,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17460,richter,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17461,ricky,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17462,rivadeneyra,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17463,robinson,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17464,rocca,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17465,roco,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17466,rodirgo,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17467,rodius,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17468,rodrigued,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17469,rodrigues,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17470,rokovich,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17471,rolber,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17472,romani,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17473,ronal,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17474,ronald,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17475,roncal,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17476,ronceros,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17477,rondon,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17478,roosevelt,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17479,rosaana,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17480,rosal,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17481,rosell,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17482,rosenberg,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17483,rosendo,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17484,roshell,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17485,rosmery,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17486,rosmina,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17487,rossanan,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17488,rossmety,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17489,roussel,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17490,ruberlr,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17491,rudy,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17492,rylan,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17493,sabastizaga,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17494,salamana,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17495,salavador,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17496,salcedo,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17497,saldarriaga,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17498,salesiano,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17499,salguero,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17500,salmo,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17501,salome,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17502,salvatierra,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17503,samame,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17504,samanes,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17505,samantha,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17506,sanabria,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17507,sandoval,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17508,sandre,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17509,sangara,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17510,sanguesa,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17511,sanjuan,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17512,sanper,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17513,santigo,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17514,santilla,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17515,santino,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17516,santisteban,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17517,santiz,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17518,santoa,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17519,santuarino,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17520,sany,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17521,saravia,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17522,sarria,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17523,saskia,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17524,saturnino,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17525,sauri,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17526,savage,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17527,saveiro,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17528,sayritupac,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17529,scherson,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17530,schlumber,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17531,schlumberger,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17532,schneider,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17533,schreder,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17534,scorza,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17535,sepulveda,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17536,sesario,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17537,setec,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17538,sevralzan,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17539,shalimar,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17540,shalman,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17541,shangrila,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17542,shapiama,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17543,sharom,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17544,shimokado,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17545,silvano,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17546,silvestre,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17547,smidth,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17548,smulene,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17549,soldan,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17550,solier,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17551,sophia,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17552,soria,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17553,srtasantos,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17554,stefan,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17555,stefanny,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17556,stefano,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17557,stein,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17558,stephanie,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17559,stephano,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17560,steve,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17561,steven,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17562,surichaqui,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17563,susan,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17564,tacora,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17565,takahashi,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17566,talia,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17567,tapia,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17568,tardesmilagros,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17569,tattiana,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17570,tauro,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17571,tayer,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17572,taylor,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17573,tejadita,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17574,tgrujillo,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17575,thairi,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17576,thalia,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17577,thayra,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17578,thiano,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17579,thomas,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17580,tiburcio,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17581,tiguan,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17582,tina,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17583,tokida,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17584,tokuzawa,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17585,toledo,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17586,toribio,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17587,toscano,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17588,triana,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17589,trigoso,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17590,trina,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17591,trinidad,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17592,tucuman,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17593,tudela,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17594,tunan,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
17595,ubillus,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
